kepid,koi_disposition,kepler_name,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
12885212,CANDIDATE,,0.35827705,0.46680617,0.0,0.42692667,0.0,0.5790332,0.6701813,0.5744047,0.0,0.0,0.0,0.5750433,0.0,0.0,0.0,0.5015273,0.0,0.32066163,0.84182125,0.0,0.0,0.6699097,0.43261203,0.0,0.55121255,0.0,0.0,0.0,0.0,0.5600276,0.31040764,0.0
8179286,FALSE POSITIVE,,0.0,0.0,2.923098,0.0,3.6459064,0.0,0.0,0.0,2.1562066,3.3388643,1.7474056,0.0,2.3807886,2.1901884,1.8646567,0.0,2.1141448,0.0,0.0,3.3596373,4.1671057,0.0,0.0,3.5780518,0.0,2.3448632,2.6907651,0.0,2.0605705,0.0,0.0,1.3749101
3548044,CANDIDATE,Kepler-371 b,0.0,0.0,1.1411269,0.0,0.7109124,0.0,0.0,0.0,1.4958032,0.6822817,1.2716833,0.0,0.92301387,1.5512755,1.050868,0.0,1.3421081,0.0,0.0,1.1325883,1.175836,0.0,0.0,0.66506326,0.0,1.1573926,0.98476565,1.0548365,1.1689043,0.0,0.0,1.01025
8168187,CANDIDATE,Kepler-1142 b,0.0,0.11872894,0.31711328,0.0,0.12051688,0.23063597,0.059410762,0.29656008,0.45640913,0.37733287,0.5235718,0.2060328,0.40671408,0.23437148,0.5955496,0.0,0.2915496,0.024693577,0.15616669,0.6204904,0.34186238,0.0,0.20519894,0.27218765,0.0,0.23148857,0.39318842,0.6361706,0.4419941,0.11934236,0.0,0.22197908
9221398,FALSE POSITIVE,,0.0,0.0,0.6186372,0.0,0.24727914,0.0,0.0,0.13003746,0.93774295,0.5673856,0.92238474,0.0,0.94866693,0.592052,0.82001156,0.0,0.38047794,0.0,0.0,1.0051824,0.2798161,0.0,0.14332291,0.32577044,0.0,0.4541399,0.8851953,1.0849268,0.75117934,0.0,0.0,0.7849615
9411317,FALSE POSITIVE,,0.0,0.0,1.101479,0.0,1.0639406,0.0,0.0,0.0,1.4495564,1.204253,0.98008543,0.0,0.97829086,1.7596003,0.9148467,0.0,1.0736886,0.0,0.0,1.4976287,1.1375215,0.0,0.0,0.7295389,0.0,1.3095471,0.5493363,0.7208297,1.1231453,0.0,0.0,1.4916847
9605514,CANDIDATE,Kepler-1666 b,0.0,0.0,1.5137067,0.0,1.1330029,0.0,0.0,0.0,1.4409657,1.2635925,1.5804162,0.0,1.0221806,1.1826824,1.7874823,0.0,1.1905423,0.0,0.0,1.5008622,0.994038,0.0,0.0,1.087858,0.0,1.3571979,1.137118,2.173863,1.8093653,0.0,0.0,1.1287482
9549471,FALSE POSITIVE,,0.0,0.14436537,0.45432493,0.0,0.19150983,0.014529891,0.0,0.12936,0.4967559,0.4651329,0.6025073,0.073910296,0.5121449,0.37943485,0.45252758,0.0,0.28062358,0.0,0.0,0.51517355,0.26610094,0.0,0.23880208,0.35108715,0.0,0.45476377,0.26698947,0.41643748,0.51802087,0.09230777,0.0,0.23460625
9649222,FALSE POSITIVE,,0.0,0.0,1.4757035,0.0,1.1511999,0.0,0.0,0.0,1.784338,1.2520031,1.1758558,0.0,1.1007257,2.3762302,1.0422081,0.0,2.028393,0.0,0.0,1.6355613,1.4200076,0.0,0.0,0.97645646,0.0,1.749679,0.96032006,0.8372091,1.3033242,0.0,0.0,1.5463058
9664215,FALSE POSITIVE,,0.0,0.0,0.9834906,0.0,0.18340905,0.0,0.07366722,0.0,0.77634674,0.54841155,1.1683418,0.0,0.47995368,0.55480325,1.2093207,0.0,0.6408306,0.0,0.013223954,0.97628003,0.52448237,0.0,0.0,0.8840168,0.0,0.78642076,0.28658515,1.0270356,1.1613364,0.0,0.0,0.31263304
7750740,FALSE POSITIVE,,0.0,0.0,1.9347496,0.0,0.60475385,0.0,0.0,0.0,1.4933622,1.7093908,1.4796575,0.0,1.8381939,1.7853551,1.4839658,0.0,0.8223184,0.0,0.0,1.4194157,0.62334424,0.0,0.0,1.1566656,0.0,2.1128254,1.2626749,1.3950733,1.6719837,0.0,0.0,1.8125347
7835312,CANDIDATE,,0.0,0.0,0.83794236,0.0,0.71205044,0.0,0.0,0.0,0.84001905,0.6059711,0.8393122,0.0,0.8232068,0.7344396,0.71899337,0.0,0.6571273,0.0,0.0,0.8224799,0.42636278,0.0,0.0,0.4443696,0.0,0.94524807,0.5990421,0.7901423,0.85342723,0.0,0.0,0.7495563
7908367,CONFIRMED,Kepler-1642 b,0.0,0.0,1.3217976,0.0,0.82404435,0.0,0.0,0.0,1.8777549,1.4785006,1.3498439,0.0,1.5350062,1.6036346,1.0790116,0.0,0.9284538,0.0,0.0,1.7321723,0.5886187,0.0,0.0,0.64096344,0.0,1.2699659,1.2657135,1.4425337,1.2243276,0.0,0.0,1.7716582
7908367,CONFIRMED,Kepler-1642 b,0.0,0.0,0.82066554,0.0,0.40024418,0.0,0.0,0.0,0.83230954,0.5767153,0.8164917,0.0,0.8842959,0.8187496,0.6020027,0.0,0.60667765,0.0,0.0,0.7951351,0.4602927,0.0,0.0,0.26426017,0.0,0.75556743,0.5508412,0.47828177,0.7803321,0.0,0.0,0.7809852
7940533,FALSE POSITIVE,,0.0,0.044405498,0.77032554,0.0,0.20945254,0.0,0.0,0.0,0.9224196,0.63552356,0.7530033,0.0,0.8579551,1.0839059,0.6047524,0.0,0.76226276,0.0,0.0,1.0323728,0.7120546,0.0,0.0,0.2962026,0.0,0.7064925,0.5134772,0.3508349,0.7710007,0.001171656,0.0,0.831508
4142847,CONFIRMED,Kepler-1143 b,0.0,0.0,0.8875325,0.0,0.49254665,0.0,0.0,0.0,0.97463864,0.5960922,0.698725,0.15111239,0.7904367,1.3431892,0.7188466,0.0,1.108328,0.0,0.0,1.0452825,0.94399154,0.0,0.0,0.4351946,0.0,0.865453,0.539926,0.33873698,0.88871044,0.0,0.0,0.92344344
4665571,CONFIRMED,Kepler-1834 b,0.0,0.4104004,0.2997973,0.008485749,0.05055242,0.13225251,0.25150502,0.2732135,0.2715485,0.12389226,0.37327382,0.4214052,0.3037625,0.36778215,0.30952668,0.1759077,0.4325955,0.0,0.27855733,0.40431607,0.44110474,0.024010148,0.21231574,0.20206544,0.0,0.1752224,0.105436385,0.15435201,0.33517385,0.30028808,0.0,0.0
6364215,FALSE POSITIVE,,0.0,0.17576039,0.9119545,0.0,0.69137657,0.0,0.2521571,0.0,1.2664467,0.9653402,1.4847157,0.0,0.7182799,1.2836884,0.85012615,0.0,0.7506717,0.0,0.053792126,1.5515654,0.64966196,0.0,0.0,0.955674,0.0,1.2956814,0.3809858,0.6926497,1.358381,0.12223084,0.0,0.5994748
7289317,CANDIDATE,Kepler-1243 b,0.0,0.0,1.1881571,0.0,0.941921,0.0,0.0,0.0,1.4386456,1.11162,0.9907879,0.0,1.0172824,1.6747073,0.7902853,0.0,1.2642066,0.0,0.0,1.4876374,1.0034115,0.0,0.0,0.688428,0.0,1.260896,0.5772726,0.767208,1.0890207,0.0,0.0,1.3011997
9714358,FALSE POSITIVE,,0.0,0.081141405,0.4007709,0.0,0.24857028,0.16263954,0.0,0.09722743,0.4544586,0.3641656,0.6223817,0.097294964,0.44108596,0.26872617,0.5923298,0.0,0.24765581,0.0,0.0,0.5908513,0.35543364,0.0,0.3166718,0.3970353,0.0,0.3550942,0.30122477,0.53596735,0.44734076,0.09186004,0.0,0.30572182
9966115,FALSE POSITIVE,,0.0,0.15939772,0.4749791,0.18534736,0.09025106,0.0,0.0,0.16892995,0.23740469,0.20016365,0.36216035,0.12111849,0.45945925,0.034752857,0.702505,0.17056954,0.007379405,0.0,0.0,0.5216829,0.506241,0.0,0.068295084,0.16141343,0.041486673,0.06449316,0.46973288,0.40980643,0.32954535,0.18250132,0.0,0.26713023
10026458,FALSE POSITIVE,,0.0,0.0,0.81750387,0.0,0.86652964,0.0,0.0,0.0,0.74247265,0.557516,0.8041268,0.0,0.6535085,0.5733901,0.908807,0.0,0.79142165,0.0,0.0,0.7475262,0.4205344,0.0,0.0,0.7694398,0.0,1.0023918,0.6836022,1.0275372,0.80356413,0.0,0.0,0.44347292
10139305,FALSE POSITIVE,,0.088703595,0.15105858,0.0,0.26523408,0.0,0.2753389,0.2200801,0.26725772,0.0,0.0,0.0,0.19423334,0.03247568,0.0,0.0,0.21379882,0.0,0.13667554,0.35993847,0.062406067,0.0,0.1799727,0.120298974,0.0,0.24624948,0.0,0.0,0.0,0.0,0.16547954,0.33057725,0.0
1432789,CANDIDATE,Kepler-745 b,0.0,0.0,0.86019665,0.0,1.0444059,0.0,0.0,0.008754328,1.0291603,1.0256913,0.98398864,0.0,0.6578663,0.053120133,1.2674214,0.0,0.3483204,0.0,0.0,0.83141106,1.0937937,0.0,0.0,1.2688911,0.0,0.6226957,1.0529655,1.425349,1.235683,0.0,0.0,0.5977644
10288922,FALSE POSITIVE,,0.0,0.0,0.7193178,0.0,0.44194543,0.0,0.0,0.0,0.56066364,0.5038824,0.62781984,0.0,0.5426669,0.17666878,0.571546,0.0,0.23615003,0.0,0.0,0.37328976,0.4685923,0.0,0.0,0.6577234,0.0,0.62267375,0.51107705,0.3154242,0.71471375,0.0,0.0,0.506951
12266636,CANDIDATE,Kepler-879 b,0.5457864,0.6194866,0.0,0.568104,0.0,0.5272617,0.49510148,0.72989315,0.0,0.0,0.0,0.585685,0.0,0.0,0.0,0.5861738,0.0,0.36536375,0.66587114,0.0,0.0,0.40049225,0.3468399,0.0,0.6792871,0.0,0.0,0.0,0.0,0.5309212,0.4747944,0.0
8182107,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8043882,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12206313,CONFIRMED,Kepler-401 b,0.91925913,1.1502367,0.0,0.9611658,0.0,0.72721297,1.0062205,1.0136062,0.0,0.0,0.0,1.1905594,0.0,0.0,0.0,1.2121782,0.0,1.2172178,1.1075988,0.0,0.0,0.9822998,0.926817,0.0,1.1094809,0.0,0.0,0.0,0.0,0.9778605,1.0262395,0.0
5184911,CANDIDATE,Kepler-1324 b,1.310202,1.5208414,0.0,1.32711,0.0,1.1937778,1.3567042,1.2229879,0.0,0.0,0.0,1.3300377,0.0,0.0,0.0,1.3926271,0.0,1.2466708,1.3134073,0.0,0.0,1.0228735,1.0511315,0.0,1.3066196,0.0,0.0,0.0,0.0,1.2628012,1.2659736,0.0
6436029,CANDIDATE,Kepler-1359 b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10122538,CONFIRMED,Kepler-1388 b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10659313,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10710755,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10727668,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10735519,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10935310,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11021252,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11404644,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11408935,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8197761,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8265156,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10122538,CONFIRMED,Kepler-1388 b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4770174,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7983117,CANDIDATE,Kepler-1988 b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11125797,CONFIRMED,Kepler-1482 b,1.1194102,1.3010478,0.0,1.0226344,0.0,1.0205649,1.1020384,1.3342952,0.0,0.0,0.0,1.1758456,0.0,0.0,0.0,1.1783247,0.0,1.3805962,1.2993768,0.0,0.0,1.142621,1.210269,0.0,1.3488612,0.0,0.0,0.0,0.0,1.1809745,1.2043843,0.0
7219825,CANDIDATE,Kepler-123 b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9958962,CANDIDATE,Kepler-616 b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11519226,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718189,CANDIDATE,Kepler-262 c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11769146,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11812199,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8263187,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12010534,FALSE POSITIVE,,1.1217973,1.1059693,0.0,1.1881448,0.0,1.0967094,1.0159974,1.5478979,0.0,0.0,0.0,1.5875492,0.0,0.0,0.0,1.2858899,0.0,1.1435974,1.1967101,0.0,0.0,1.2932925,1.4657816,0.0,1.3692405,0.0,0.0,0.0,0.0,1.3158783,1.0279845,0.0
2019477,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342952,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5307990,FALSE POSITIVE,,1.2197222,1.1723646,0.0,1.1353263,0.0,1.4837914,1.0387256,1.4423426,0.0,0.0,0.0,1.6498532,0.0,0.0,0.0,1.1931344,0.0,1.4676119,1.1980059,0.0,0.0,1.3561044,1.557703,0.0,1.3683527,0.0,0.0,0.0,0.0,1.2800425,1.3309797,0.0
7289338,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11442793,CONFIRMED,Kepler-90 h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6462874,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8218379,CANDIDATE,Kepler-1014 b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11450414,CONFIRMED,Kepler-347 b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5217733,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5716244,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5725851,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5735878,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5736461,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5737869,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771589,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364232,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6676725,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6697716,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6698670,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7584778,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7592922,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7597703,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7602351,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7605600,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312222,FALSE POSITIVE,,1.2862028,1.3376479,0.0,1.0914735,0.0,1.1331917,1.0917655,1.3836536,0.0,0.0,0.0,1.2112249,0.0,0.0,0.0,1.3090111,0.0,1.4649466,1.3370631,0.0,0.0,1.1110717,1.2000704,0.0,1.3900914,0.0,0.0,0.0,0.0,1.169308,1.0616868,0.0
8316503,FALSE POSITIVE,,1.150381,1.1549457,0.0,0.9087056,0.0,0.97855806,1.0664716,1.3689034,0.0,0.0,0.0,1.2061721,0.0,0.0,0.0,1.2474194,0.0,1.401997,1.2672808,0.0,0.0,0.97994184,1.1556897,0.0,1.1790078,0.0,0.0,0.0,0.0,1.0603254,1.0334971,0.0
8345358,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8358008,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8362974,CANDIDATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9278021,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9284741,FALSE POSITIVE,,0.7259716,0.4252909,0.0,0.30693075,0.0,0.32965374,0.3019029,0.73457444,0.06992936,0.0,0.0,0.88882214,0.0,0.0,0.0,0.5138004,0.0,0.64226717,0.6241603,0.0,0.250008,0.57542026,0.9150213,0.0,0.36032325,0.0,0.0,0.0,0.0,0.79410595,0.77889407,0.0
9286728,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9291748,FALSE POSITIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
